ObjID,RA,Dec,z,Specflag,BPTflag,MIRflag,FIRSTflag,SEDflag,S22_unWISE,E22_unWISE,S60_IRAS,E60_IRAS,S100_IRAS,E100_IRAS,S100_HATLAS,E100_HATLAS,S160_HATLAS,E160_HATLAS,S250_HATLAS,E250_HATLAS,S350_HATLAS,E350_HATLAS,S500_HATLAS,E500_HATLAS,S100_PPSC,E100_PPSC,S160_PPSC,E160_PPSC,S250_SPSC,E250_SPSC,S350_SPSC,E350_SPSC,S500_SPSC,E500_SPSC,S1.4,E1.4,logL1.4,logdL1.4,logLTIR,logLFIR,logdLTIR_upp,logdLTIR_low,qTIR,qFIR,dqTIR_upp,dqTIR_low
1237660765377331335,135.70859,33.817122,0.115995355,1.0,0.0,0.0,1.0,0.0,0.016549099762201168,9.607505876364201E-4,0.497,0.03823076923076923,1.072,0.13234567277952253,,,,,,,,,,,,,,,,,,,,,0.00336400000378,4.17000002926E-4,23.0546436492,0.0537984545382,11.4709258785,11.135150472571842,0.0259496981846,0.0249298337424,2.4252228906770874,2.0894474847489306,0.05221649539397433,0.053120340328739246
1237680122790215772,22.875039000000015,-6.4307848,0.041064158,1.0,,1.0,1.0,0.0,0.12124965018644894,8.372909554146999E-4,0.343,0.042345679012345684,0.895,,,,,,,,,,,,,,,,,,,,,,0.0174729991704,6.83000020217E-4,22.8322301333,0.0169645752216,10.8107263487,10.531100231122537,1.02165164768,0.00963280305179,1.9874368767770854,1.7078107591996208,0.34301818734838196,0.21438163791928266
1237664672721076276,209.67013,34.524541,0.035040222,1.0,1.0,0.0,1.0,0.0,0.15685667476264786,9.749935821572084E-4,0.585,0.039,1.306,0.14351647750030863,,,,,,,,,,,,,,,,,,,,,0.00519100017846,4.51999978395E-4,22.1642429689,0.0377900180851,10.7838090987,10.503639893777459,1.00017939096,0.00742959574509,2.628506791177088,2.348337586254548,0.3254856312302983,0.18272018297422976
1237663308529008913,1.926363452016517,28.63320986580325,0.080725,0.0,,1.0,0.0,0.0,0.11992703092392873,0.0010305720036244946,0.22,0.04074074074074074,0.542,,,,,,,,,,,,,,,,,,,,,,0.00271900021471,4.41000011051E-4,22.6309217165,0.0703913165437,11.389248008,11.11100935310654,1.00651970624,0.0129428533026,2.7672669528770832,2.4890282979836265,0.3231528141642186,0.20824170864802127
1237671140405346546,174.77437059598768,-4.178821270105298,0.064572,0.0,,0.0,1.0,0.0,0.16597233488625568,0.0010179470993661192,0.617,0.051416666666666666,1.638,,,,,,,,,,,,,,,,,,,,,,0.00373400002718,4.6900002053E-4,22.566939008,0.0545115177902,11.3288978094,11.046941795078638,1.03452769276,0.00478490176844,2.7708994627770878,2.488943448455725,0.33118757320173486,0.1960537601958534
1237658205030908013,132.3183,36.119798,0.025215387,1.0,0.0,0.0,1.0,0.0,0.14021567528835305,0.001443250988899048,0.899,0.03745833333333334,2.235,0.13147058823529412,,,,,,,,,,,,,,,,,,,,,0.0163740012795,6.37000019196E-4,22.372259896,0.0168839615689,10.6288578493,10.367760489808612,0.0145848699654,0.0124000685226,2.2655386146770873,2.0044412551857,0.01610017572536604,0.01877331408499705
1237680306933334336,332.91580999999996,24.067043,0.10136352,1.0,,1.0,0.0,0.0,0.13488292283893613,7.797259530376126E-4,0.343,0.04763888888888889,1.265,,,,,,,,,,,,,,,,,,,,,,0.00234499992803,4.11999993958E-4,22.7741131823,0.0762507474906,11.6301484633,11.35062677234021,1.02055291844,0.00941104629496,2.864975942377086,2.5854542514172962,0.3206404068589608,0.22286885873205176
1237665178983006368,211.05703,29.280353,0.18062407,1.0,1.0,0.0,1.0,0.0,0.009339091701701415,7.223628651931383E-4,0.382,0.039381443298969074,0.794,0.1392982502752689,,,,,,,,,,,,,,,,,,,,,0.00373200001195,5.05000003614E-4,23.5122641086,0.0587272242407,11.6473191909,11.311467563833878,0.0339241716782,0.0320620334085,2.1439957436770847,1.8081441166109649,0.05852409792704183,0.060491721345365956
1237652899697852667,54.305479,-7.2883238,0.033111926,1.0,4.0,0.0,1.0,1.0,0.20293670706460715,0.0010723680933738332,1.297,0.0393030303030303,2.741,0.22841666666666668,,,,,,,,,,,,,,,,,,,,,0.013253999874,5.78999985009E-4,22.5211823436,0.018959257272,10.9249419595,10.662452228212045,0.773538118175,0.0160859850473,2.412700277277086,2.1502105459891325,0.22807564356961718,0.14669453297086665
1237678905174917194,6.897859216426809,8.87735562648761,0.030905,0.0,,0.0,1.0,0.0,0.23907637441261617,0.0013796093792168994,1.08,0.04695652173913044,1.83,0.19468085896434617,,,,,,,,,,,,,,,,,,,,,0.0101899998263,5.18999993801E-4,22.3459595049,0.0221046124779,10.8521486126,10.5698383272735,1.02543887765,0.0041935575641,2.5151297690770846,2.2328194837505855,0.2972021835243095,0.222164236074065
1237678602912071754,350.8933350377074,18.223514785155665,0.093996,0.0,,0.0,0.0,0.0,0.02104802003141115,0.0010688929524414724,0.555,0.039642857142857146,1.551,0.20407894992927436,,,,,,,,,,,,,,,,,,,,,0.00723600015044,4.60999988718E-4,23.1944934076,0.0276498052714,11.3755955633,11.035956914960723,0.0238228796872,0.0232791770516,2.190042817077085,1.8504041687378106,0.03135190632136364,0.028776662041361867
1237671956444413993,203.95103,2.9989274,0.021770954,1.0,4.0,0.0,1.0,0.0,0.15128098837527185,0.0013588694807490683,0.629,0.041933333333333336,1.273,0.1273,,,,,,,,,,,,,1.4961395970000002,0.0451637433518743,0.7466,0.0056,0.3389,0.005599999904632568,0.1504,0.007,0.0108009995893,9.62999998592E-4,22.062191336,0.038694751901,10.6283352244,10.35533986651684,0.112591285733,0.00308040371893,2.5750845497770847,2.3020891918939235,0.04739130122394242,0.05077682250253268
1237678905170853988,357.54050895485625,8.718108492185117,0.076735,0.0,,1.0,1.0,0.0,0.20000611759340928,0.0010598504704675909,0.905,0.05027777777777778,2.561,,,,,,,,,,,,,,,,,,,,,,0.0285779982805,9.49000008404E-4,23.6066017467,0.0144119962359,11.5553277023,11.272710418928643,0.483870412986,0.00348150492658,1.957666616977086,1.6750493336057275,0.1636314916399324,0.10603346799447633
1237670965389361250,148.89005,16.432868,0.012405095,1.0,1.0,0.0,1.0,1.0,0.16342999020692536,0.0016790787522891282,1.035,0.03833333333333333,2.24,0.14,,,,,,,,,,,,,,,,,,,,,0.00800199992955,9.15999989957E-4,21.4384230939,0.0496805797477,10.0317205025,9.772285404760778,0.0142880001813,0.0119209534896,2.602238069977087,2.342802972237866,0.0499564542093891,0.04563251110682209
1237678660890132635,6.90653257979784,4.247835894259649,0.059141,0.0,,0.0,1.0,0.0,0.007885554457864955,0.0015218388337973846,,,,,,,,,,,,,,,,,,,0.1475,0.0083,0.0879,0.007699999809265137,0.061399999999999996,0.009,0.00304899993353,4.7200001427E-4,22.3999371228,0.0671853101539,11.1740682813,10.907589008352804,0.63045235735,0.285130972661,2.7830718198770867,2.516592546929889,0.23977744905079135,0.19582862130390621
1237664878876819545,143.85952,29.812624,0.0271357,1.0,1.0,0.0,1.0,1.0,0.16581161240840955,0.0012989875083206936,1.147,0.03584375,2.376,0.11879999999999999,,,,,,,,,,,,,,,,,,,,,0.00836300011724,4.99000016134E-4,22.1452179159,0.0258957316712,10.7423721971,10.48255868499398,0.0120807194017,0.00984070785303,2.6060949425770836,2.346281430471066,0.0231643537653774,0.027675477779597557
1237680189360242799,326.22346676944215,-5.114028418923407,0.045236,0.0,,1.0,1.0,0.0,0.1805713257117846,9.426259653207661E-4,0.713,0.037526315789473685,0.869,0.13793650376042854,,,,,,,,,,,,,,,,,,,,,0.0101549997926,5.15999970958E-4,22.6827001877,0.0220525841428,11.0569595242,10.774035523904347,1.03944924676,0.00324093691833,2.3831999978770853,2.1002759975814342,0.3184463293214539,0.2092025215478226
1237668505435373660,236.3885232043554,64.83116666822131,0.061374,0.0,,0.0,0.0,0.0,0.008220731563287634,5.520534849686326E-4,0.286,0.030425531914893614,0.842,0.12757575941917765,,,,,,,,,,,,,,,,,,,,,0.00264400010929,4.14999987697E-4,22.3713347984,0.0681202674796,10.6546781639,10.307354086207868,0.0290193943605,0.0274807648038,2.2922840268770877,1.9449599491849554,0.06892510980310984,0.06762994044782866
1237680508797911260,353.5964205720766,34.624846661978964,0.029936,0.0,,0.0,0.0,0.0,0.22773478376537912,0.0012842317480794903,1.003,0.045590909090909085,1.899,0.2674647923249902,,,,,,,,,,,,,,,,,,,,,0.00408199988306,4.83999989228E-4,21.920487089,0.051459089011,10.8028557195,10.52022997524639,1.03148122018,0.0037382589302,2.8913092918770857,2.6086835476234747,0.34919962228086154,0.20487052382213422
1237671939804037149,255.36757,63.691103,0.016194874,1.0,0.0,0.0,1.0,0.0,0.1136373668827535,6.49850368233324E-4,0.711,0.026333333333333334,1.389,0.19027396763124943,,,,,,,,,,,,,0.964885946,0.05257736630474632,,,0.2759,0.006199999809265137,0.1232,0.0067,0.00399499991909,4.4699999853E-4,21.3703073499,0.0485602010742,10.2636543586,9.98822417016497,0.00196012562535,0.00164516180089,2.9022876700770865,2.626857481642059,0.048918800033046494,0.049238661900689706
1237657401879429377,131.0695016596181,40.439084042406805,0.135649,0.0,,0.0,1.0,0.0,0.024259835181331242,8.404012676216032E-4,0.583,0.0364375,0.942,0.1405970189278736,,,,,,,,,,,,,,,,,,,,,0.00695500010625,0.0011410000734,23.5148020586,0.0711997159299,11.6502831592,11.327456955089934,0.0241279870466,0.0238475270521,2.1444217619770853,1.8215955578670204,0.07504366982239086,0.07352697487337911
1237661069794344999,171.4377,14.67659,0.03401268,1.0,1.0,0.0,1.0,0.0,0.5993701895215879,0.0014024978851753067,5.925,0.04557692307692308,10.29,0.13192307692307692,,,,,,,,,,,7.033011906,0.013338392923196657,,,2.645,0.35070002,,,,,0.0194090008736,6.98000018019E-4,22.7106149669,0.0156078105099,11.5588508269,11.294599891042505,0.00139647205759,0.00140619513503,2.857176521377088,2.592925585519591,0.015127572909348075,0.015865900947808598
1237658630770720857,190.96646,13.136831,0.0030119845,1.0,0.0,0.0,1.0,0.0,0.24989918136972689,8.033223225463451E-4,,,,,,,,,,,,,,,2.4015028739999997,0.0935276044164449,3.412704172,0.1471709747987641,,,,,,,0.00329299992882,4.17000002926E-4,19.8182846168,0.0549583981725,9.09417551831,8.82821048921345,0.00582957649668,0.00605750057041,3.284831562887085,3.0188665337905363,0.059516035825316393,0.05251602225997409
1237654604246089814,146.58478,3.0456059,0.020076724,1.0,0.0,0.0,1.0,0.0,0.3373094771808119,0.0014040026646792146,,,,,,,,,,,,,,,,,,,2.108,0.0151,0.8776,0.018399999618530272,0.38230000000000003,0.0076,0.034282002598,0.00141299993265,22.4925347097,0.0178881606761,10.9325288121,10.656073905851358,0.248708186713,0.00183085446078,2.4489347637770855,2.172479857528444,0.07655852711306244,0.05030949441310728
1237664293687066715,206.2029,37.163201,0.02657273,1.0,1.0,0.0,1.0,0.0,0.16011993952358108,0.001162310161940567,1.026,0.039461538461538465,2.253,0.12516666666666668,,,,,,,,,,,,,,,,,,,,,0.0136009994894,5.63999987207E-4,22.3379240599,0.0179969122592,10.704636283,10.445004886503773,0.012330709826,0.0105003647768,2.375652884477084,2.116021487980859,0.01852766083112911,0.018976412652947694
1237651538183323735,224.849,61.047021,0.039182678,1.0,1.0,0.0,1.0,1.0,0.1241742325650767,6.825014986247047E-4,1.026,0.024428571428571428,2.413,0.10054166666666665,,,,,,,,,,,,,,,,,,,,,0.0102209998295,9.24000050873E-4,22.5576600372,0.0392345199853,11.0219223185,10.754021257616264,0.0109779572074,0.00953374066695,2.4732029426770836,2.20530188179335,0.036999600223610596,0.042336267632457236
1237658800960307208,169.74439,53.241061,0.14080113,1.0,2.0,1.0,1.0,0.0,0.024002517970152473,7.247126843568943E-4,0.594,0.04242857142857143,1.201,0.150125,,,,,,,,,,,,,,,,,,,,,0.00915200076997,4.93000028655E-4,23.6686547853,0.0233787144269,11.6785248344,11.345382268303425,0.020403981277,0.0205316417942,2.018810710477087,1.6856681443805108,0.026632596086608284,0.02389651972164275
1237661435390984387,214.02408563674663,44.47935702856561,0.190288,0.0,,0.0,1.0,1.0,0.006761917742443646,6.722151182430136E-4,0.328,0.03416666666666667,0.613,0.12019608067897873,,,,,,,,,,,,,,,,,,,,,0.00359243061393,1.40646312502E-4,23.5449200639,0.0169914206246,11.6340952064,11.303356180250423,0.0383267171603,0.035991756312,2.0981158038770857,1.7673767777275096,0.021745508462257312,0.022649609001759607
1237650794601840810,128.90998226916372,-1.2352524443631503,0.039663,0.0,,1.0,1.0,0.0,0.19235806986840714,0.001039956968767155,0.396,0.036000000000000004,0.785,,-1.0,-1.0,-1.0,-1.0,0.195731,0.007434,0.093219,0.008118,0.045086,0.008793,,,,,0.208,0.0054,0.0978,0.005199999809265137,0.0513,0.0067,0.00265699997544,5.08999975864E-4,21.9833859592,0.0831411334462,10.9948507355,10.719793680535568,0.00404307363267,0.00384163405377,3.0204054376770877,2.745348382712656,0.07897448634990667,0.07815403743861093
1237670955716182122,28.352516,-9.6382638,0.042780504,1.0,4.0,0.0,1.0,0.0,0.07482686308638342,9.266008479115485E-4,1.259,0.04341379310344827,2.639,0.13889473684210527,,,,,,,,,,,,,,,,,,,,,0.0107239997014,5.34999999218E-4,22.6566572762,0.0216514366025,11.1136016623,10.78427850924667,0.0120001292746,0.0125008346181,2.4658850474770873,2.1365618944237568,0.021762532855546635,0.022351711533298513
1237656563290931326,266.92564303345125,55.1915334860415,0.028893,0.0,,0.0,0.0,0.0,0.142686553209729,6.961913882232721E-4,0.618,0.02942857142857143,1.131,0.14881579134107628,,,,,,,,,,,,,,,,,,,,,0.00342700001784,4.14999987697E-4,21.8131855743,0.0525561697471,10.5714931319,10.289491028927129,1.03504896186,0.00464589487388,2.7672482189770875,2.485246116004216,0.30294828476726465,0.22916577512566416
1237679255201120374,17.825102051266214,-4.065508570475762,0.079637,0.0,,1.0,1.0,0.0,0.22383822422966027,0.0010388715142160897,1.074,0.05114285714285714,1.265,,,,,,,,,,,,,,,,,,,,,,0.0136179998517,5.79999992624E-4,23.3183189543,0.0184843589029,11.6355771488,11.352787353889711,1.03968499598,0.00309142986423,2.3261988558770845,2.0434090609667983,0.32128437773646734,0.21275693512394733
1237665226234986555,193.84601,31.727521,0.06676387,1.0,1.0,0.0,1.0,0.0,0.23844265832390876,9.053040872798648E-4,1.088,0.03885714285714286,1.274,0.13553192039375794,,,,,,,,,,,,,,,0.44830000000000003,0.0054,0.1726,0.004400000095367431,0.049100000000000005,0.0054,0.00324499979615,4.09000000218E-4,22.5360466556,0.0547013902143,11.5873907008,11.32362510182093,0.00124058060698,0.00123845094128,3.060284706577086,2.796519107598016,0.05205546424858465,0.052640856994393914
1237661383310901346,149.77091,36.848184,0.041083418,1.0,4.0,0.0,1.0,0.0,0.013054154453977278,7.692916223754422E-4,0.418,0.038,0.951,0.12350649656584346,,,,,,,,,,,,,,,,,,,,,9.18734760489E-4,1.37888331665E-4,21.5534699581,0.0651369018743,10.4799738083,10.138677011364498,0.0267020639476,0.0254288165017,2.9354445115770886,2.5941477146415863,0.06792806286372954,0.07090893837163792
1237662266463224217,227.26757310791965,4.578284922484248,0.100239,0.0,4.0,1.0,1.0,0.0,0.11300446063734816,6.83193447253186E-4,0.338,0.039302325581395355,0.768,,,,,,,,,,,,,,,,,,,,,,0.0211909990758,7.54000036977E-4,23.7199107599,0.0154422174659,11.5393121532,11.258248790304052,1.02917802485,0.00629509720193,1.828342054677087,1.5472786917811376,0.3029758047943827,0.18778319616106143
1237661388142018563,214.94416,54.387439,0.15247935,1.0,0.0,1.0,1.0,0.0,0.0830946343085766,5.532293555496136E-4,0.212,0.029444444444444443,0.546,,,,,,,,,,,,,,,,,,,,,,0.787930011749,0.0277619995177,25.6778816536,0.0152915964756,11.7590946245,11.477984823151614,0.175066725264,0.0062837892042,0.09015363227708661,-0.1909561690712991,0.057148207189057554,0.037123991202421255
1237667536935846082,155.52908,21.335065,0.03864283,1.0,2.0,0.0,1.0,0.0,0.14831564995732976,0.0011295135093165101,0.966,0.037153846153846155,2.241,0.1400625,,,,,,,,,,,,,,,,,,,,,0.00637699989602,4.56999987364E-4,22.3404572051,0.0311020852674,10.9996643758,10.739860640444505,0.0173534516025,0.0127233297383,2.6681478320770857,2.4083440967215886,0.03108823762462043,0.030729425747271222
1237661386540646637,240.16472016812628,41.2254843411306,0.093006,0.0,,0.0,1.0,0.0,0.019785707456204914,4.3763268756711465E-4,0.467,0.031133333333333336,0.662,0.13240000000000002,,,,,,,,,,,,,,,,,,,,,0.00106263370253,1.41926619108E-4,22.351717579,0.0579655553424,11.1951193082,10.873570754070894,0.0231329975481,0.0237619655146,2.852342390577089,2.5307938364479803,0.05731112439738162,0.05503696505796807
1237657628437184784,129.91630103796976,35.65417197356022,0.129969,0.0,2.0,1.0,1.0,1.0,0.012686154608545394,0.0011823450113454409,0.496,0.038153846153846156,0.772,0.14566037211650734,,,,,,,,,,,,,,,,,,,,,0.00381999998353,4.14000009187E-4,23.2149085109,0.0470356033407,11.5646674588,11.244188410363634,0.0364161831871,0.0335203522258,2.358699609277089,2.0382205608407205,0.04797318751661184,0.047876598257201586
1237658298456735879,150.32991,5.4917089,0.094136395,1.0,1.0,0.0,1.0,0.0,0.012278346870699605,8.782022390681733E-4,0.394,0.03581818181818182,1.158,0.14846153483118069,,,,,,,,,,,,,,,,,,,,,0.00316000008024,4.27999999374E-4,22.8360439972,0.0587822769024,11.2296753446,10.881962733907605,0.028258118266,0.0267915171739,2.402572008777085,2.054859398084691,0.0568440057934656,0.061387423529221774
1237673783414554686,24.86898229327588,-17.631289166313575,0.037273,0.0,,0.0,0.0,1.0,0.010705965821663546,0.0012745661366128534,0.512,0.042666666666666665,1.193,0.13872092407932177,,,,,,,,,,,,,,,,,,,,,0.00420500012115,5.23000024259E-4,22.127557489,0.0539790734813,10.5923010831,10.253587700983624,0.0326885895164,0.0303179005055,2.4736842554770853,2.134970873360711,0.052379558434656026,0.05542305714742701
1237667254554722317,190.33394,30.121735,0.027128523,1.0,4.0,0.0,1.0,0.0,0.11156844691962878,0.0011901913432034634,0.271,0.03985294117647059,0.71,,,,,,,,,,,,,,,,,,,,,,0.00191310688388,1.41954849823E-4,21.5043615982,0.0322033260884,10.4148274058,10.134465388677482,1.0158162793,0.00911861596353,2.919406468977087,2.63904445185457,0.31111311677017595,0.1928556420253571
1237653470906941588,43.097469,-8.5104218,0.016754873,1.0,2.0,1.0,1.0,0.0,0.17392061589238486,8.466496528744178E-4,0.298,0.03505882352941176,0.635,0.12959183421248155,,,,,,,,,,,,,0.5336484100000001,0.04755894064405505,,,,,,,0.00705999974161,4.75000008009E-4,21.6474185636,0.0291997182749,10.1882953551,9.906781698025407,0.0112965662689,0.00486249114884,2.549817452877086,2.2683037958024954,0.02902637760178628,0.02964839745377601
1237679433980510336,357.48065441743694,-3.2280870065136096,0.034348,0.0,,0.0,1.0,0.0,0.013187809081720838,0.0012881755703096252,,,,,,,,,,,,,,,,,,,0.3395,0.0086,0.155,0.007699999809265137,0.0677,0.0096,0.00262499996461,4.83999989228E-4,21.8504347596,0.0800213326313,10.5522627239,10.261899873180848,0.73963650923,0.213975148761,2.710768625677087,2.420405774957935,0.2717676226297798,0.19917731621743195
1237655472894312565,247.89389,40.565608,0.027328927,1.0,0.0,0.0,1.0,0.0,0.08322947860712487,9.988802950256022E-4,0.526,0.032875,1.829,0.13064285714285714,,,,,,,,,,,1.1657614619999999,0.013475868710459492,1.988060259,0.05106222542364567,1.041,0.0065,0.4784,0.0035,0.19269999999999998,0.0038,0.00401599984616,4.80999995489E-4,21.8329130801,0.0519805791929,10.702647172,10.38804083536643,0.52011956203,0.00432682600329,2.878674753277089,2.5640684166435186,0.17043647933678363,0.11379133050148527
1237674284852576764,73.91285011950013,-4.802297590149047,0.050508,0.0,,0.0,0.0,0.0,0.026122632637091556,8.948938047674871E-4,0.6,0.03529411764705882,1.045,0.16587301085114822,,,,,,,,,,,,,,,,,,,,,0.00345099996775,5.00999973156E-4,22.3123703086,0.0630060824055,10.8430668012,10.519957131906922,0.0233934963096,0.0233334488865,2.5396371539770897,2.2165274846840113,0.05979465373729642,0.06211168170946335
1237657856604307598,160.0112370532346,49.55129782530484,0.045481,0.0,2.0,0.0,1.0,0.0,0.09981162705124995,0.0010631232478635704,0.194,0.035272727272727275,0.833,,,,,,,,,,,,,,,,,,,,,,0.00455499999225,4.33000008343E-4,22.3393240875,0.0412562028409,10.8185664093,10.54054142227922,1.00373158562,0.0138526434081,2.4881829831770865,2.2101579961563083,0.30283630868653333,0.19201438702388485
1237665025437139019,171.51022849133767,34.580043096422365,0.116326,0.0,4.0,1.0,1.0,0.0,0.1573945142476533,6.736460182579335E-4,0.561,0.0374,1.063,0.13455696040096812,,,,,,,,,,,,,,,,,,,,,0.00517500005662,4.32000000728E-4,23.2443200113,0.036229564882,11.805517943,11.523183035712458,0.0122696092833,0.00349882689334,2.570138593077086,2.2878036857895445,0.03877595777823517,0.03572413576054867
1237663789029457970,118.83186999999998,53.33139,0.024692178,1.0,,0.0,1.0,0.0,0.15725515078801147,0.0014412505028303729,1.251,0.03679411764705882,3.234,0.147,,,,,,,,,,,,,,,,,,,,,0.010053999722,5.1700003678E-4,22.1419584521,0.0223172888568,10.7452907395,10.473674538061172,0.0117048806139,0.01204940235,2.612272948777086,2.340656747338258,0.022849638087917512,0.021950898308352063
1237670964853866516,152.1669,16.786397,0.026598722,1.0,1.0,0.0,1.0,0.0,0.1478612300678026,0.0016003772357948214,0.423,0.038454545454545457,1.121,0.16731343759888143,,,,,,,,,,,,,,,,,,,,,0.00250599998981,4.56000008853E-4,21.6041970047,0.0789720688935,10.5162643092,10.23519435293577,1.00327286383,0.00787798667686,2.9210079658770844,2.6399380096128553,0.33999548025701376,0.2085030209882266
1237678435402580181,7.30164672691749,2.872575298440419,0.026311,0.0,,0.0,1.0,0.0,0.13486491559152464,0.0017019807588067612,0.61,0.04066666666666666,1.49,0.149,,,,,,,,,,,,,,,0.7853,0.011399999,0.3261,0.0075,0.16319999999999998,0.0093,0.00685900030658,0.00122500001453,22.0318802631,0.077511296478,10.7718426617,10.492139528820447,0.254183128751,0.00452322210142,2.748903059977085,2.4691999270975344,0.10357083116922672,0.09991743070215753
1237680316063088697,30.001071359307957,30.818306733524224,0.079485,0.0,,0.0,0.0,0.0,0.13097040027841197,8.509556960973032E-4,1.856,0.03712,3.133,0.14919047619047618,,,,,,,,,,,,,,,,,,,,,0.0115240002051,0.00102399999741,23.2440765523,0.0385643865818,11.8185361067,11.51315031333469,0.0132592555642,0.0108931399797,2.583400215777086,2.2780144224117755,0.03664786098555162,0.04020249034136025
1237665570366029940,247.2392333479631,51.92927327599785,0.028323,0.0,,1.0,1.0,0.0,0.12054559641213829,3.98592477173617E-4,0.306,0.0306,0.74,0.14230769752750755,,,,,,,,,,,,,,,,,,,,,0.00297199981287,4.07000014093E-4,21.7337178438,0.0594340569442,10.4830422515,10.201496196526152,1.03709959064,0.00475442741531,2.758265069077087,2.4767190141032387,0.33345397421152434,0.20758667854785262
1237657628988670068,171.51535,51.478263,0.082875,1.0,,0.0,1.0,0.0,0.047175292077211224,6.219152730554231E-4,0.861,0.03743478260869565,1.711,0.14258333333333334,,,,,,,,,,,,,,,,,,,,,0.00622599991038,4.32000000728E-4,23.0145787355,0.0301137171562,11.4737374677,11.146320873143097,0.0149749679819,0.0154042326191,2.468099393577088,2.1406827990201833,0.03113806297538435,0.02998643552347291
1237679542972055569,23.793938892114966,21.901196132153263,0.032299,0.0,,0.0,0.0,1.0,0.3139198574778757,9.463709174578462E-4,2.224,0.044480000000000006,3.791,0.223,,,,,,,,,,,,,,,,,,,,,0.0191190000623,7.02000048477E-4,22.6582908792,0.0159353533158,11.0966580827,10.834438021009714,0.00882228641189,0.00837831212258,2.447307864877086,2.1850878031868,0.016578222974760415,0.016366122642634817
1237665128561312013,230.45848,26.312739,0.034432363,1.0,1.0,0.0,1.0,1.0,0.18727178133740024,6.669753499718848E-4,1.246,0.03278947368421053,2.266,0.15106666666666665,,,,,,,,,,,,,,,,,,,,,0.00547500001267,4.2399999802E-4,22.1718636907,0.0336102280758,10.926512052,10.664205570994664,0.769330936436,0.0119384485207,2.7635890226770847,2.501282541671749,0.2482359780528034,0.1672012711875519
1237657776605037169,111.75688449650606,22.208494801158785,0.050589,0.0,,0.0,0.0,0.0,0.014915405375984535,0.0010196441317911443,,,,,,,,,,,,,,,,,,,0.2755,0.0043,0.1346,0.004,0.0653,0.0052,0.00212200009264,4.14999987697E-4,22.1026031212,0.0848774678593,10.8164873139,10.515268886595758,0.846707224605,0.174673064837,2.7228248540770856,2.4216064267728434,0.25865639447125766,0.21399477240156806
1237661382772195474,145.26715000000002,34.732902,0.050001673,1.0,,0.0,1.0,0.0,0.19010935339972612,0.0010220384488821529,1.591,0.037,3.635,0.12982142857142856,,,,,,,,,,,,,,,,,,,,,0.0209650006145,0.00103499996476,23.086915095,0.0214257081583,11.4250230781,11.15590204170357,0.0106250066948,0.0093295484013,2.3470486444770877,2.077927608080657,0.021204927745121616,0.02183530821281421
1237662223543042171,219.66588382960748,33.391317147320116,0.058795,0.0,4.0,0.0,1.0,1.0,0.013266744235186926,5.799144215135791E-4,0.463,0.030866666666666667,1.133,0.103,,,,,,,,,,,,,,,0.5691,0.0033,0.2273,0.003,0.0876,0.0037,0.00453400006518,4.50999999885E-4,22.5669935821,0.0431702684464,10.8824580936,10.518861068767755,0.884827161169,0.0151120117308,2.3244051728770856,1.9608081480448405,0.28938355573462715,0.17913987311158674
1237665440982433978,203.93769,27.867609,0.027022246,1.0,1.0,0.0,1.0,0.0,0.2120658396920368,0.0011249898890977347,0.883,0.03839130434782609,1.2,0.12121212588270268,,,,,,,,,,,,,,,0.3965,0.0061,0.15419999999999998,0.005400000095367431,0.047799999999999995,0.006,0.00316000008024,4.26000013249E-4,21.7188447594,0.0585075952706,10.7676566403,10.505221120531715,0.00173512743467,0.00178049178087,3.057752542277086,2.795317022508801,0.05751124949075326,0.05707863897252041
1237666214069338364,18.29744853091446,13.051640188848218,0.035178,0.0,,0.0,0.0,0.0,0.018209064164484763,0.0010306336602900134,0.534,0.044500000000000005,1.394,0.20805970741555818,,,,,,,,,,,,,,,,,,,,,0.00278400001116,4.4699999853E-4,21.8971403917,0.0696831891467,10.4779697233,10.139152560524192,0.0269476446453,0.0262665147583,2.589769992977086,2.2509528302012782,0.07255528139544953,0.07026487032863526
1237662225689346072,217.25091,35.943771,0.014967914,1.0,0.0,0.0,1.0,1.0,0.004659841668143447,7.364233784325797E-4,0.332,0.0332,0.75,0.11363636527836489,,,,,,,,,,,,,,,,,,,,,0.00270900013857,4.39000024926E-4,21.1325172982,0.0703307497499,9.59048989324,9.25443049153395,0.0414278426706,0.0371812460237,2.4669132564170866,2.130853854711038,0.07044563381339097,0.0696265122523414
1237655464842756265,186.46057,62.624079,0.066848315,1.0,4.0,0.0,1.0,0.0,0.01249805797817578,6.93455906917204E-4,0.389,0.03536363636363637,0.893,0.12942028806630718,,,,,,,,,,,,,,,,,,,,,0.00257600005716,4.14000009187E-4,22.4369169964,0.06975,10.8540459237,10.515383775300272,0.0273248098386,0.0255622910718,2.426069588677084,2.0874074402773566,0.07195366132728198,0.07055774416192806
1237668297676423377,207.1670928914051,18.287808792859025,0.076961,0.0,4.0,1.0,1.0,0.0,0.11526041567882708,7.719621418883735E-4,0.363,0.04033333333333333,1.418,,,,,,,,,,,,,,,,,,,,,,0.0371370017529,0.00118200003635,23.7230399691,0.0138133934234,11.3240320109,11.043278693879474,1.02869308709,0.00717684880302,1.609932703177087,1.3291793861565608,0.3098933935205044,0.20731820247502641
